# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	3021082	3022752	-	EGDEDF_02875	tse	Methyl-accepting chemotaxis serine transducer	COG:COG0840, COG:T, GO:0004888, GO:0005886, GO:0006935, GO:0007165, RefSeq:WP_004934873.1, SO:0001217, UniParc:UPI0002B87803, UniRef:UniRef100_A0A3E2EIV9, UniRef:UniRef50_P21822, UniRef:UniRef90_P21822
contig_1	cds	3022947	3023447	-	EGDEDF_02876	cheW	purine-binding chemotaxis protein CheW	COG:COG0835, COG:T, KEGG:K03408, RefSeq:WP_004934876.1, SO:0001217, UniParc:UPI0002AF23D8, UniRef:UniRef100_A0A0G8BFX2, UniRef:UniRef50_P06110, UniRef:UniRef90_A0A0G8BFX2, VFDB:VFC0204, VFDB:VFG043210
contig_1	cds	3023480	3025501	-	EGDEDF_02877	cheA	chemotaxis protein CheA	GO:0000155, GO:0000160, GO:0006935, GO:0016310, RefSeq:WP_048797016.1, SO:0001217, UniParc:UPI000660DADF, UniRef:UniRef100_A0A5C7CN01, UniRef:UniRef50_A0A6G8I800, UniRef:UniRef90_A0A5C7CN01
contig_1	cds	3025498	3026562	-	EGDEDF_02878	motB	flagellar motor protein MotB	COG:COG1360, COG:N, SO:0001217, UniRef:UniRef50_A0A6V7KHU8, UniRef:UniRef90_A0AA93BW92
contig_1	cds	3026559	3027449	-	EGDEDF_02879	motA	flagellar motor protein MotA	COG:COG1291, COG:N, KEGG:K02556, RefSeq:WP_015378266.1, SO:0001217, UniParc:UPI0002AF2D88, UniRef:UniRef100_A0A084X412, UniRef:UniRef50_A0AA95GI55, UniRef:UniRef90_A0A0E1NCV6, VFDB:VFC0204, VFDB:VFG043213
contig_1	cds	3027595	3028176	-	EGDEDF_02880	flhC	flagellar transcriptional regulator FlhC	GO:0003677, GO:0045893, GO:1902208, SO:0001217, UniRef:UniRef50_P0ABY7, UniRef:UniRef90_A0AAI8ZQA5
contig_1	cds	3028179	3028529	-	EGDEDF_02881	flhD	flagellar transcriptional regulator FlhD	GO:0003677, GO:0005737, GO:0044780, GO:0045893, GO:1902208, KEGG:K02403, RefSeq:WP_004934891.1, SO:0001217, UniParc:UPI0002AF2A59, UniRef:UniRef100_O85806, UniRef:UniRef50_P0A8S9, UniRef:UniRef90_O85806
contig_1	cds	3029874	3030089	+	EGDEDF_02882	ydgT	transcription modulator YdgT	KEGG:K05839, RefSeq:WP_004934895.1, SO:0001217, UniParc:UPI0002AF2575, UniRef:UniRef100_A0A080UZ93, UniRef:UniRef50_A0A080UZ93, UniRef:UniRef90_A0A080UZ93
contig_1	cds	3030287	3030706	+	EGDEDF_02883	uspC	universal stress protein UspC	RefSeq:WP_016927278.1, SO:0001217, UniParc:UPI0002E0E9CB, UniRef:UniRef100_A0A0P0QGA6, UniRef:UniRef50_A0A3S4JLK9, UniRef:UniRef90_A0A0P0QGA6
contig_1	cds	3030791	3031822	+	EGDEDF_02884	curA	NADPH-dependent curcumin reductase	COG:COG2130, COG:QR, RefSeq:WP_115116865.1, SO:0001217, UniParc:UPI000DFE400B, UniRef:UniRef100_UPI000DFE400B, UniRef:UniRef50_N2J0Z2, UniRef:UniRef90_A0A379Z7A8
contig_1	cds	3031868	3032515	-	EGDEDF_02885	pcp	pyroglutamyl-peptidase I	COG:COG2039, COG:O, EC:3.4.19.3, GO:0005829, GO:0006508, GO:0008234, GO:0016920, KEGG:K01304, RefSeq:WP_033641394.1, SO:0001217, UniParc:UPI0004E4429F, UniRef:UniRef100_A0A379Z757, UniRef:UniRef50_Q6D7H1, UniRef:UniRef90_A0A379Z757
contig_1	cds	3032613	3033545	+	EGDEDF_02886	lysR	Nodulation protein D 2	COG:COG0583, COG:K, SO:0001217, UniRef:UniRef50_A0A240C6S6, UniRef:UniRef90_A0A349ZFI0
contig_1	cds	3034058	3036397	+	EGDEDF_02887	vgrG	Type VI secretion system tip protein VgrG	COG:COG3501, COG:UX, KEGG:K11904, RefSeq:WP_016927273.1, SO:0001217, UniParc:UPI0002E3152A, UniRef:UniRef100_UPI0002E3152A, UniRef:UniRef50_A0A0L7T0M9, UniRef:UniRef90_A0A349ZFH9
contig_1	cds	3036408	3036797	+	EGDEDF_02888		DUF3592 domain-containing protein	RefSeq:WP_016927272.1, SO:0001217, UniParc:UPI0002F05D1B, UniRef:UniRef100_A0A3E2EJ21, UniRef:UniRef50_A0A656VLR6, UniRef:UniRef90_A0A656VLR6
contig_1	cds	3036884	3037384	+	EGDEDF_02889		hypothetical protein	RefSeq:WP_016927271.1, SO:0001217, UniParc:UPI00030FAD56, UniRef:UniRef100_UPI00030FAD56, UniRef:UniRef50_A0A1Q4P135, UniRef:UniRef90_A0A349ZFH7
contig_1	cds	3037556	3040108	+	EGDEDF_02890		DUF2169 domain-containing protein	COG:COG5351, COG:S, SO:0001217, UniRef:UniRef50_A0A0H3FST9, UniRef:UniRef90_A0A2V4GQU2
contig_1	cds	3040105	3041172	+	EGDEDF_02891		Pentapeptide repeat-containing protein	SO:0001217, UniRef:UniRef50_A0A656VM07, UniRef:UniRef90_A0AAW6X0F3
contig_1	cds	3041203	3041838	+	EGDEDF_02892		DUF3540 domain-containing protein	RefSeq:WP_016927268.1, SO:0001217, UniParc:UPI0002F8030A, UniRef:UniRef100_UPI0002F8030A, UniRef:UniRef50_A0A0F7LQM3, UniRef:UniRef90_A0A656VKQ6
contig_1	cds	3041855	3042247	+	EGDEDF_02893		DUF4150 domain-containing protein	RefSeq:WP_004934933.1, SO:0001217, UniParc:UPI0002AF326E, UniRef:UniRef100_A0A086FKF4, UniRef:UniRef50_I0IRQ8, UniRef:UniRef90_A0AAP6VBM3
contig_1	cds	3042296	3042796	+	EGDEDF_02894	tagV	type VI secretion system accessory protein TagV	SO:0001217, UniRef:UniRef50_L0MK18, UniRef:UniRef90_A0A240C731
contig_1	cds	3042826	3043356	+	EGDEDF_02895	tssJ	type VI secretion system lipoprotein TssJ	COG:COG3521, COG:U, GO:0033103, RefSeq:WP_042705419.1, SO:0001217, UniParc:UPI0005004F91, UniRef:UniRef100_UPI0005004F91, UniRef:UniRef50_A0AA41BWK8, UniRef:UniRef90_A0A656VMD0
contig_1	cds	3043397	3044743	+	EGDEDF_02896	tssK	type VI secretion system baseplate subunit TssK	COG:COG3522, COG:U, GO:0033103, KEGG:K11893, RefSeq:WP_028128110.1, SO:0001217, UniParc:UPI0004873440, UniRef:UniRef100_A0A5C7CMC4, UniRef:UniRef50_Q9I753, UniRef:UniRef90_A0A5C7CMC4
contig_1	cds	3044765	3045967	+	EGDEDF_02897	dotU	DotU family type VI secretion system protein	SO:0001217, UniRef:UniRef50_F4GWM1, UniRef:UniRef90_UPI000A167C76
contig_1	cds	3045967	3049602	+	EGDEDF_02898	tssM	type VI secretion system membrane subunit TssM	COG:COG3523, COG:U, GO:0033103, KEGG:K11891, RefSeq:WP_089184744.1, SO:0001217, UniParc:UPI000B620CC2, UniRef:UniRef100_UPI000B620CC2, UniRef:UniRef50_A0A068R2H5, UniRef:UniRef90_A0AAP8TYS5
contig_1	cds	3049621	3050340	+	EGDEDF_02899	tagF	Type VI secretion system-associated protein TagF	COG:COG3913, COG:TU, KEGG:K11890, RefSeq:WP_028128112.1, SO:0001217, UniParc:UPI0003175E3D, UniRef:UniRef100_A0A3E2EP91, UniRef:UniRef50_D4GHL8, UniRef:UniRef90_A0A656VLD4
contig_1	cds	3050364	3051395	+	EGDEDF_02900	tssA	type VI secretion system protein TssA	COG:COG3515, COG:U, RefSeq:WP_049299100.1, SO:0001217, UniParc:UPI00066C2B73, UniRef:UniRef100_UPI00066C2B73, UniRef:UniRef50_A0A1B7L3H3, UniRef:UniRef90_A0A656VKK3
contig_1	cds	3051517	3052053	+	EGDEDF_02901	tssB	type VI secretion system contractile sheath small subunit	COG:COG3516, COG:U, GO:0033103, RefSeq:WP_016927260.1, SO:0001217, UniParc:UPI000309FC34, UniRef:UniRef100_A0A3E2EIT7, UniRef:UniRef50_Q9I749, UniRef:UniRef90_A0A240C462
contig_1	cds	3052057	3053562	+	EGDEDF_02902	tssC	type VI secretion system contractile sheath large subunit	COG:COG3517, COG:U, GO:0033103, GO:0033104, KEGG:K11900, RefSeq:WP_016927259.1, SO:0001217, UniParc:UPI0002F98715, UniRef:UniRef100_A0A2V4GN28, UniRef:UniRef50_Q9I748, UniRef:UniRef90_D4E4R7
contig_1	cds	3053867	3054349	+	EGDEDF_02903	tssD	Hcp1 family type VI secretion system effector	COG:COG3157, COG:U, KEGG:K11903, RefSeq:WP_004961372.1, SO:0001217, UniParc:UPI0001CDF4A4, UniRef:UniRef100_D4E4R4, UniRef:UniRef50_W0LFY0, UniRef:UniRef90_W0LFY0
contig_1	cds	3054420	3055247	+	EGDEDF_02904		Lysozyme	RefSeq:WP_042784883.1, SO:0001217, UniParc:UPI0004F9006C, UniRef:UniRef100_A0AAP8TQ58, UniRef:UniRef50_A0A6M8U4W4, UniRef:UniRef90_A0AAP8TQ58
contig_1	cds	3055261	3056055	+	EGDEDF_02905	lprI	lysozyme inhibitor LprI family protein	RefSeq:WP_346403192.1, SO:0001217, UniParc:UPI003204D99C, UniRef:UniRef100_UPI003204D99C, UniRef:UniRef50_L0MJW7, UniRef:UniRef90_UPI001F49EE6B
contig_1	cds	3056072	3056407	+	EGDEDF_02906		Type VI secretion protein	RefSeq:WP_261419351.1, SO:0001217, UniParc:UPI00217B6C11, UniRef:UniRef100_UPI00217B6C11, UniRef:UniRef50_L0MIA8, UniRef:UniRef90_A0A656VR33
contig_1	cds	3056453	3056812	+	EGDEDF_02907		Type VI secretion protein	SO:0001217, UniRef:UniRef50_A0A250B6M9, UniRef:UniRef90_A0AB36VV94
contig_1	cds	3057004	3057366	+	EGDEDF_02908		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A240C472, UniRef:UniRef90_A0A656VLT4
contig_1	cds	3057539	3059269	+	EGDEDF_02909		FHA domain-containing protein	KEGG:K07169, SO:0001217, UniRef:UniRef50_W7PB66, UniRef:UniRef90_A0A656VLE4
contig_1	cds	3059269	3060042	+	EGDEDF_02910	pTC1	Serine/threonine phosphatase stp	COG:COG0631, COG:T, EC:3.1.3.16, KEGG:K20074, RefSeq:WP_015378289.1, SO:0001217, UniParc:UPI0002AF3F20, UniRef:UniRef100_A0A080V0Y5, UniRef:UniRef50_A0A080V0Y5, UniRef:UniRef90_A0A080V0Y5
contig_1	cds	3060071	3061057	+	EGDEDF_02911		Type VI secretion system-associated protein	RefSeq:WP_016927251.1, SO:0001217, UniParc:UPI0002E810EB, UniRef:UniRef100_A0A379Z6N5, UniRef:UniRef50_L0MIB4, UniRef:UniRef90_A0A379Z6N5
contig_1	cds	3061073	3061894	+	EGDEDF_02912	tagJ	Protein of avirulence locus ImpE	COG:COG4455, COG:U, KEGG:K11898, SO:0001217, UniRef:UniRef50_A0A656VKS5, UniRef:UniRef90_A0A656VKS5
contig_1	cds	3061897	3062472	+	EGDEDF_02913	tssE	IraD/Gp25-like domain-containing protein	COG:COG3518, COG:U, KEGG:K11897, RefSeq:WP_016927249.1, SO:0001217, UniParc:UPI0002FD701D, UniRef:UniRef100_A0A349ZC35, UniRef:UniRef50_B2VJF1, UniRef:UniRef90_A0A656VKN1
contig_1	cds	3062477	3064363	+	EGDEDF_02914	tssF	type VI secretion system baseplate subunit TssF	COG:COG3519, COG:U, GO:0033103, KEGG:K11896, RefSeq:WP_154871140.1, SO:0001217, UniParc:UPI0011D3298E, UniRef:UniRef100_UPI0011D3298E, UniRef:UniRef50_A0A6N3HPI8, UniRef:UniRef90_A8GG72
contig_1	cds	3064360	3065430	+	EGDEDF_02915	tssG	type VI secretion system baseplate subunit TssG	COG:COG3520, COG:U, GO:0033103, RefSeq:WP_016927247.1, SO:0001217, UniParc:UPI0002FE2C87, UniRef:UniRef100_UPI0002FE2C87, UniRef:UniRef50_A0A0M5KM36, UniRef:UniRef90_A0A656VMF3
contig_1	cds	3065487	3068141	+	EGDEDF_02916	tssH	type VI secretion system ATPase TssH	COG:COG0542, COG:O, GO:0016887, GO:0033103, GO:0033104, RefSeq:WP_346403196.1, SO:0001217, UniParc:UPI00320488D4, UniRef:UniRef100_UPI00320488D4, UniRef:UniRef50_Q9I742, UniRef:UniRef90_A0AAP8TYW9
contig_1	cds	3068191	3069636	+	EGDEDF_02917	sPS1	Serine/threonine protein kinase	COG:COG0515, COG:T, SO:0001217, UniRef:UniRef50_A0A6P1PW96, UniRef:UniRef90_A0A379Z794
contig_1	cds	3069780	3071708	+	EGDEDF_02918	vgrG	Type VI secretion system tip protein VgrG	COG:COG3501, COG:UX, KEGG:K11904, SO:0001217, UniRef:UniRef50_A0A0H3G287, UniRef:UniRef90_A0A5C7CLG9
contig_1	cds	3071895	3072362	-	EGDEDF_02919	sbmC	DNA gyrase inhibitor SbmC	COG:COG3449, COG:L, SO:0001217, UniRef:UniRef50_A1JN27, UniRef:UniRef90_A0A1Q4P139
contig_1	cds	3072386	3073228	-	EGDEDF_02920	kynA	tryptophan 2,3-dioxygenase	COG:COG3483, COG:E, EC:1.13.11.11, GO:0004833, GO:0019441, GO:0019442, GO:0020037, GO:0046872, KEGG:K00453, RefSeq:WP_016927239.1, SO:0001217, UniParc:UPI0002FBB65C, UniRef:UniRef100_UPI0002FBB65C, UniRef:UniRef50_A0JUV5, UniRef:UniRef90_A8GG83
contig_1	cds	3073524	3074558	+	EGDEDF_02921	purR	Mgl repressor and galactose ultrainduction factor	COG:COG1609, COG:K, SO:0001217, UniRef:UniRef50_A0A0H3FT12, UniRef:UniRef90_A0AAN2R9G0
contig_1	cds	3074755	3076065	+	EGDEDF_02922	uhpC	Major facilitator superfamily (MFS) profile domain-containing protein	COG:COG2271, COG:G, SO:0001217, UniRef:UniRef50_A0A1C7WAU7, UniRef:UniRef90_A0A1Q4P123
contig_1	cds	3076087	3076851	+	EGDEDF_02923	fabG	3-oxoacyl-[acyl-carrier-protein] reductase FabG	COG:COG1028, COG:I, SO:0001217, UniRef:UniRef50_A0A485AYG2, UniRef:UniRef90_A0A240C4W7
contig_1	cds	3076901	3077317	+	EGDEDF_02924	fucU	D-ribose pyranase	COG:COG4154, COG:G, RefSeq:WP_143778257.1, SO:0001217, UniParc:UPI00117E10F5, UniRef:UniRef100_UPI00117E10F5, UniRef:UniRef50_A0A2X2G1U8, UniRef:UniRef90_Q54473
contig_1	cds	3077460	3078539	+	EGDEDF_02925	aceE	Pyruvate dehydrogenase E1 component	COG:C, COG:COG2609, SO:0001217, UniRef:UniRef50_A0A379Z733, UniRef:UniRef90_A0A379Z733
contig_1	cds	3078540	3078977	-	EGDEDF_02926	marR	Organic hydroperoxide resistance transcriptional regulator	COG:COG1846, COG:K, RefSeq:WP_028128123.1, SO:0001217, UniParc:UPI0004865EC9, UniRef:UniRef100_A0A379Z8C7, UniRef:UniRef50_U7U775, UniRef:UniRef90_A0A379Z8C7
contig_1	cds	3079132	3081807	+	EGDEDF_02927	aceE	pyruvate dehydrogenase (acetyl-transferring), homodimeric type	COG:C, COG:COG2609, EC:1.2.4.1, GO:0004738, GO:0006086, GO:0045254, KEGG:K00163, SO:0001217, UniRef:UniRef50_M1SGR7, UniRef:UniRef90_A0A5C7CLH9
contig_1	cds	3081835	3083151	-	EGDEDF_02928	dinP	Translesion error-prone DNA polymerase V subunit UmuC	COG:COG0389, COG:L, KEGG:K03502, RefSeq:WP_049299075.1, SO:0001217, UniParc:UPI00066C1A02, UniRef:UniRef100_UPI00066C1A02, UniRef:UniRef50_A0A2E1CY85, UniRef:UniRef90_A0A5C7CMF3
contig_1	cds	3083154	3083588	-	EGDEDF_02929	lexA	Translesion error-prone DNA polymerase V autoproteolytic subunit	COG:COG1974, COG:KT, EC:3.4.21.-, KEGG:K03503, RefSeq:WP_033639989.1, SO:0001217, UniParc:UPI0004E3A833, UniRef:UniRef100_UPI0004E3A833, UniRef:UniRef50_A0A7L7IYH7, UniRef:UniRef90_A0A5C7CSS7
contig_1	cds	3084718	3085218	-	EGDEDF_02930		Recombinase family protein	SO:0001217, UniRef:UniRef50_G2H053, UniRef:UniRef90_A0AB35TNM6
contig_1	cds	3085482	3085727	-	EGDEDF_02931		Phage protein	RefSeq:WP_016927225.1, SO:0001217, UniParc:UPI0002E7FFAE, UniRef:UniRef100_A0AAP8TYL1, UniRef:UniRef50_A0A0J1M732, UniRef:UniRef90_A0A656VKX9
contig_1	cds	3086227	3087069	+	EGDEDF_02932	fdhD	formate dehydrogenase accessory sulfurtransferase FdhD	GO:0009061, GO:0009326, GO:0015942, GO:0016783, KEGG:K02379, RefSeq:WP_033639988.1, SO:0001217, UniParc:UPI0004E3D664, UniRef:UniRef100_A0A349ZLE8, UniRef:UniRef50_P32177, UniRef:UniRef90_A0A1Q4P0A1
contig_1	cds	3087128	3088045	+	EGDEDF_02933	yneE	Ibestrophin	COG:COG3781, COG:P, KEGG:K08994, RefSeq:WP_016927223.1, SO:0001217, UniParc:UPI00031A51DB, UniRef:UniRef100_A0A5F0Z2W6, UniRef:UniRef50_A0A285B3P3, UniRef:UniRef90_A0A656VLX1
contig_1	cds	3088080	3089042	+	EGDEDF_02934	efeB	Iron-dependent peroxidase	COG:COG2837, COG:P, EC:1.11.1.-, KEGG:K07223, SO:0001217, UniRef:UniRef50_C0ZVK5, UniRef:UniRef90_A0A1C3HFL2
contig_1	cds	3089075	3089500	-	EGDEDF_02935	arsC	glutaredoxin-dependent arsenate reductase	COG:COG1393, COG:P, EC:1.20.4.1, GO:0008794, GO:0046685, KEGG:K00537, NCBIFam:NF007456.1, RefSeq:WP_016927221.1, SO:0001217, UniParc:UPI0002DC7636, UniRef:UniRef100_UPI0002DC7636, UniRef:UniRef50_A0A2X3E7U6, UniRef:UniRef90_A0A5P6GW86
contig_1	cds	3089515	3090804	-	EGDEDF_02936	arsB	Arsenical pump membrane protein	COG:COG1055, COG:P, KEGG:K03893, SO:0001217, UniRef:UniRef50_A0A0A5FQL1, UniRef:UniRef90_A0A2F0Q4T8
contig_1	cds	3090874	3091200	-	EGDEDF_02937	arsR	HTH-type transcriptional repressor AseR	COG:COG0640, COG:K, RefSeq:WP_016927219.1, SO:0001217, UniParc:UPI0002F46AAC, UniRef:UniRef100_A0A5C7CLJ0, UniRef:UniRef50_A0A087FPR8, UniRef:UniRef90_A0A379Z7W8
contig_1	cds	3091352	3092461	+	EGDEDF_02938	ybdK	Putative glutamate--cysteine ligase 2	COG:COG2170, COG:O, EC:6.3.-.-, EC:6.3.2.2, KEGG:K06048, RefSeq:WP_115436211.1, SO:0001217, UniParc:UPI000E1C4D6B, UniRef:UniRef100_UPI000E1C4D6B, UniRef:UniRef50_A0AAN2R627, UniRef:UniRef90_A0AAN2R627
contig_1	cds	3092557	3092736	+	EGDEDF_02939		hypothetical protein	RefSeq:WP_004935085.1, SO:0001217, UniParc:UPI0002AF2104, UniRef:UniRef100_A0A379Z6L0, UniRef:UniRef50_A0A085GIP6, UniRef:UniRef90_A0A379Z6L0
contig_1	cds	3092950	3093546	+	EGDEDF_02940		Transcriptional regulator	RefSeq:WP_015378329.1, SO:0001217, UniParc:UPI0002AF338C, UniRef:UniRef100_A0A3E2EIQ0, UniRef:UniRef50_A0A7W4I2T4, UniRef:UniRef90_A0A3E2EIQ0
contig_1	cds	3093549	3094322	+	EGDEDF_02941		DUF3307 domain-containing protein	RefSeq:WP_016927216.1, SO:0001217, UniParc:UPI0002F09B96, UniRef:UniRef100_A0A379Z6K0, UniRef:UniRef50_A0A1Q4P0C3, UniRef:UniRef90_A0A1Q4P0C3
contig_1	cds	3094371	3097070	-	EGDEDF_02942	mgtA	magnesium-translocating P-type ATPase	COG:COG0474, COG:P, EC:7.2.2.14, GO:0015444, GO:0015693, GO:0016020, KEGG:K01531, RefSeq:WP_060444602.1, SO:0001217, UniParc:UPI0007453894, UniRef:UniRef100_UPI0007453894, UniRef:UniRef50_P22036, UniRef:UniRef90_A0AA92X427
contig_1	cds	3097314	3098012	-	EGDEDF_02943	mgtC	MgtC family protein	COG:COG1285, COG:P, KEGG:K07507, RefSeq:WP_025303346.1, SO:0001217, UniParc:UPI000323AE67, UniRef:UniRef100_A0A2V4GA97, UniRef:UniRef50_A0A2V4GA97, UniRef:UniRef90_A0A2V4GA97
contig_1	cds	3098446	3098607	+	EGDEDF_02944		hypothetical protein	RefSeq:WP_346403205.1, SO:0001217, UniParc:UPI0032047D8A, UniRef:UniRef100_UPI0032047D8A, UniRef:UniRef50_A0AB35TKV2, UniRef:UniRef90_A0AB35TKV2
contig_1	cds	3098669	3100054	+	EGDEDF_02945	caiB	Formyl-coenzyme A transferase	COG:COG1804, COG:I, RefSeq:WP_197789201.1, SO:0001217, UniParc:UPI0018D68121, UniRef:UniRef100_UPI0018D68121, UniRef:UniRef50_A0A238KX62, UniRef:UniRef90_A0A379Z6F1
contig_1	cds	3100051	3100926	-	EGDEDF_02946	lysR	Gcv operon activator	COG:COG0583, COG:K, KEGG:K03566, RefSeq:WP_016927211.1, SO:0001217, UniParc:UPI0002EB25E4, UniRef:UniRef100_UPI0002EB25E4, UniRef:UniRef50_A0A084A646, UniRef:UniRef90_A0A349ZD44
contig_1	cds	3101028	3102443	+	EGDEDF_02947	gadA	Aspartate aminotransferase family protein	COG:COG0076, COG:E, RefSeq:WP_033641392.1, SO:0001217, UniParc:UPI0005063ADD, UniRef:UniRef100_A0A379Z8H2, UniRef:UniRef50_A0A6I1YX60, UniRef:UniRef90_A0A379Z8H2
contig_1	cds	3102457	3103161	-	EGDEDF_02948	rimL	Ribosomal-protein-L7/L12-serine acetyltransferase	COG:COG1670, COG:JO, SO:0001217, UniRef:UniRef50_A0A4U9HK03, UniRef:UniRef90_A0AAN2R6T6
contig_1	cds	3103896	3104525	+	EGDEDF_02949	rcsA	transcriptional regulator RcsA	COG:COG2197, COG:TK, GO:0003677, GO:0006355, KEGG:K07781, RefSeq:WP_004935115.1, SO:0001217, UniParc:UPI0002AF427E, UniRef:UniRef100_A0A0P0QGL0, UniRef:UniRef50_P0DMC9, UniRef:UniRef90_A0A240C4Z7
contig_1	cds	3104743	3104943	-	EGDEDF_02950	dsrB	protein DsrB	RefSeq:WP_004935117.1, SO:0001217, UniParc:UPI0002AF4444, UniRef:UniRef100_A0A656VKZ8, UniRef:UniRef50_Q6D6J8, UniRef:UniRef90_A0A656VKZ8
contig_1	ncRNA-region	3105214	3105654	-			cspA thermoregulator	RFAM:RF01766, SO:0002168
contig_1	cds	3105264	3105476	-	EGDEDF_02951	cspE	transcription antiterminator/RNA stability regulator CspE	BlastRules:WP_000034825, COG:COG1278, COG:K, KEGG:K03704, RefSeq:WP_004935122.1, SO:0001217, UniParc:UPI00011FC0F5, UniRef:UniRef100_A0A0F6KSL2, UniRef:UniRef50_P0A986, UniRef:UniRef90_A0A0F6KSL2
contig_1	cds	3105854	3106231	+	EGDEDF_02952		Lipoprotein	SO:0001217, UniRef:UniRef50_A0AAN2UL79, UniRef:UniRef90_A0A379Z682
contig_1	cds	3106483	3106599	+	EGDEDF_02953		LPXTG cell wall anchor domain-containing protein	SO:0001217, UniParc:UPI0002AF2FC6, UniRef:UniRef100_A0A379Z6J5, UniRef:UniRef50_A0A7U3Z3H4, UniRef:UniRef90_A0A379Z6J5
contig_1	cds	3106746	3106955	+	EGDEDF_02954		hypothetical protein	RefSeq:WP_004935132.1, SO:0001217, UniParc:UPI0002AF356E, UniRef:UniRef100_A0A080V7M9, UniRef:UniRef50_B2VIK2, UniRef:UniRef90_A0A240C582
contig_1	cds	3107109	3108116	+	EGDEDF_02955	qor	NAD(P)H-quinone oxidoreductase	COG:COG0604, COG:CR, SO:0001217, UniRef:UniRef50_A0A157PL60, UniRef:UniRef90_A0A379Z697
contig_1	cds	3108161	3109213	-	EGDEDF_02956	wcaG	PRISE-like Rossmann-fold domain-containing protein	COG:COG0451, COG:M, SO:0001217, UniRef:UniRef50_A0A0H3DG59, UniRef:UniRef90_A0AAT9EAD1
contig_1	cds	3109324	3110256	+	EGDEDF_02957	lysR	D-malate degradation protein R	COG:COG0583, COG:K, RefSeq:WP_033639977.1, SO:0001217, UniParc:UPI0004E3BE8F, UniRef:UniRef100_A0A379Z673, UniRef:UniRef50_A0A379Z673, UniRef:UniRef90_A0A379Z673
contig_1	cds	3110260	3110652	-	EGDEDF_02958	yidB	DUF937 domain-containing protein	COG:COG3753, COG:S, RefSeq:WP_016927203.1, SO:0001217, UniParc:UPI0002EA3C9E, UniRef:UniRef100_A0A379Z6I7, UniRef:UniRef50_A8GGC1, UniRef:UniRef90_A8GGC1
contig_1	cds	3110748	3110996	-	EGDEDF_02959	yeaQ	GlsB/YeaQ/YmgE family stress response membrane protein	COG:COG2261, COG:R, RefSeq:WP_004935146.1, SO:0001217, UniParc:UPI0002AF2168, UniRef:UniRef100_A0A0M4JFY8, UniRef:UniRef50_A0A653L0T6, UniRef:UniRef90_A0A0M4JFY8
contig_1	cds	3111011	3111208	-	EGDEDF_02960	elaB	DUF883 domain-containing protein	COG:COG4575, COG:J, RefSeq:WP_004935148.1, SO:0001217, UniParc:UPI0002AF25D2, UniRef:UniRef100_A0A0P0QG67, UniRef:UniRef50_L0MK40, UniRef:UniRef90_A0A5C7CKI5
contig_1	cds	3111488	3111577	+	EGDEDF_02961		hypothetical protein	SO:0001217, UniParc:UPI00036016CD, UniRef:UniRef100_A0A380C2U9, UniRef:UniRef50_A0A380C2U9, UniRef:UniRef90_A0A380C2U9
contig_1	cds	3111837	3112757	+	EGDEDF_02962	lpxP	Lipid A biosynthesis acyltransferase	COG:COG1560, COG:I, SO:0001217, UniRef:UniRef50_P0ACV0, UniRef:UniRef90_A0A379Z6H1
contig_1	cds	3112934	3113353	+	EGDEDF_02963	yjdN	VOC family metalloprotein YjdN	COG:C, COG:COG2764, RefSeq:WP_016927200.1, SO:0001217, UniParc:UPI00030018EB, UniRef:UniRef100_A0A3E2EIV0, UniRef:UniRef50_A0A2F0Q4Z8, UniRef:UniRef90_A0A2F0Q4Z8
contig_1	cds	3113369	3113563	-	EGDEDF_02964		hypothetical protein	RefSeq:WP_049240706.1, SO:0001217, UniParc:UPI00066756B0, UniRef:UniRef100_A0AB35TNI7, UniRef:UniRef50_A0A240C4Q5, UniRef:UniRef90_A0A0P0QGG4
contig_1	cds	3113724	3115277	+	EGDEDF_02965	pleD	diguanylate cyclase	COG:COG3706, COG:TK, RefSeq:WP_033639975.1, SO:0001217, UniParc:UPI0004E2C99B, UniRef:UniRef100_A0A5C7CN68, UniRef:UniRef50_W0LJ46, UniRef:UniRef90_A0AAN2ULS0
contig_1	cds	3115757	3116650	+	EGDEDF_02966		3-deoxy-D-manno-oct-2-ulosonic acid (Kdo) hydroxylase	RefSeq:WP_317006360.1, SO:0001217, UniParc:UPI002933130F, UniRef:UniRef100_UPI002933130F, UniRef:UniRef50_A1JTE0, UniRef:UniRef90_A0A656VLM1
contig_1	cds	3116694	3118760	-	EGDEDF_02967	paaZ	phenylacetic acid degradation bifunctional protein PaaZ	COG:COG2030, COG:I, EC:1.2.1.91, EC:3.3.2.12, KEGG:K02618, RefSeq:WP_016927196.1, SO:0001217, UniParc:UPI00031B8BB1, UniRef:UniRef100_UPI0005B3F316, UniRef:UniRef50_A0A7W3JF41, UniRef:UniRef90_A0A240C598
